,iid,gender,partner,pid,match,samerace,age_o,race_o,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
3056,216,1,9,202.0,0,1,22.0,2.0,19.23,19.23,19.23,15.38,11.54,8.0,7.0,8.0,9.0,7.0,6.0,6.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3057,216,1,10,203.0,0,1,22.0,2.0,20.0,18.0,20.0,18.0,8.0,5.0,6.0,5.0,7.0,4.0,1.0,7.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3058,216,1,11,204.0,0,1,26.0,2.0,15.69,17.65,15.69,17.65,13.73,8.0,10.0,6.0,10.0,7.0,8.0,1.0,1.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3059,216,1,12,205.0,0,1,23.0,2.0,17.31,19.23,19.23,11.54,17.31,8.0,4.0,4.0,7.0,2.0,2.0,2.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3060,216,1,13,206.0,0,0,31.0,1.0,16.67,20.83,18.75,16.67,12.5,8.0,8.0,7.0,8.0,5.0,8.0,7.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3061,216,1,14,207.0,0,1,23.0,2.0,13.46,17.31,19.23,19.23,13.46,8.0,8.0,9.0,4.0,5.0,6.0,9.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3065,216,1,18,211.0,0,1,28.0,2.0,16.36,18.18,18.18,16.36,14.55,9.0,10.0,7.0,10.0,6.0,6.0,7.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3066,216,1,19,212.0,0,0,27.0,3.0,18.37,18.37,16.33,18.37,14.29,7.0,8.0,7.0,8.0,7.0,6.0,6.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3067,216,1,20,213.0,0,0,25.0,3.0,17.24,17.24,17.24,17.24,15.52,8.0,9.0,7.0,7.0,7.0,6.0,6.0,2.0,27.0,8.0,2.0,7.0,1.0,55080.0,5.0,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0
3068,217,1,1,194.0,0,1,24.0,2.0,16.0,20.0,16.0,18.0,14.0,8.0,10.0,7.0,10.0,9.0,6.0,5.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3069,217,1,2,195.0,1,1,27.0,2.0,19.23,19.23,19.23,13.46,13.46,6.0,10.0,7.0,9.0,6.0,6.0,7.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3070,217,1,3,196.0,0,0,25.0,4.0,17.65,17.65,15.69,15.69,15.69,8.0,7.0,6.0,7.0,9.0,8.0,8.0,1.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3071,217,1,4,197.0,1,0,24.0,6.0,18.0,20.0,18.0,16.0,14.0,9.0,9.0,7.0,9.0,4.0,7.0,5.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3072,217,1,5,198.0,0,0,23.0,4.0,19.23,17.31,19.23,9.62,19.23,5.0,7.0,5.0,5.0,6.0,4.0,3.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3073,217,1,6,199.0,1,1,30.0,2.0,17.5,20.0,12.5,20.0,12.5,9.0,9.0,8.0,9.0,8.0,6.0,6.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3076,217,1,9,202.0,1,1,22.0,2.0,19.23,19.23,19.23,15.38,11.54,8.0,9.0,8.0,10.0,7.0,8.0,6.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3077,217,1,10,203.0,0,1,22.0,2.0,20.0,18.0,20.0,18.0,8.0,7.0,9.0,10.0,10.0,7.0,10.0,9.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3078,217,1,11,204.0,0,1,26.0,2.0,15.69,17.65,15.69,17.65,13.73,8.0,10.0,8.0,10.0,7.0,9.0,8.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3079,217,1,12,205.0,0,1,23.0,2.0,17.31,19.23,19.23,11.54,17.31,10.0,10.0,7.0,9.0,6.0,8.0,7.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3080,217,1,13,206.0,0,0,31.0,1.0,16.67,20.83,18.75,16.67,12.5,5.0,9.0,6.0,6.0,5.0,7.0,7.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3081,217,1,14,207.0,0,1,23.0,2.0,13.46,17.31,19.23,19.23,13.46,8.0,10.0,7.0,9.0,7.0,7.0,7.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3082,217,1,15,208.0,1,0,25.0,1.0,13.46,19.23,19.23,19.23,17.31,8.0,8.0,8.0,8.0,8.0,7.0,5.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3085,217,1,18,211.0,0,1,28.0,2.0,16.36,18.18,18.18,16.36,14.55,7.0,9.0,5.0,9.0,4.0,3.0,5.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3086,217,1,19,212.0,1,0,27.0,3.0,18.37,18.37,16.33,18.37,14.29,10.0,10.0,7.0,10.0,5.0,8.0,7.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3087,217,1,20,213.0,1,0,25.0,3.0,17.24,17.24,17.24,17.24,15.52,8.0,9.0,8.0,10.0,8.0,8.0,7.0,2.0,26.0,10.0,2.0,8.0,1.0,64716.0,4.0,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0
3188,223,1,1,194.0,0,1,24.0,2.0,16.0,20.0,16.0,18.0,14.0,10.0,10.0,7.0,10.0,6.0,6.0,6.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3189,223,1,2,195.0,0,1,27.0,2.0,19.23,19.23,19.23,13.46,13.46,8.0,10.0,5.0,7.0,6.0,8.0,6.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3192,223,1,5,198.0,0,0,23.0,4.0,19.23,17.31,19.23,9.62,19.23,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3193,223,1,6,199.0,0,1,30.0,2.0,17.5,20.0,12.5,20.0,12.5,10.0,10.0,5.0,10.0,10.0,9.0,8.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3196,223,1,9,202.0,0,1,22.0,2.0,19.23,19.23,19.23,15.38,11.54,9.0,9.0,8.0,8.0,8.0,7.0,5.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3198,223,1,11,204.0,0,1,26.0,2.0,15.69,17.65,15.69,17.65,13.73,6.0,7.0,6.0,7.0,6.0,6.0,7.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3199,223,1,12,205.0,0,1,23.0,2.0,17.31,19.23,19.23,11.54,17.31,7.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3200,223,1,13,206.0,1,0,31.0,1.0,16.67,20.83,18.75,16.67,12.5,8.0,8.0,5.0,5.0,5.0,7.0,5.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3201,223,1,14,207.0,0,1,23.0,2.0,13.46,17.31,19.23,19.23,13.46,8.0,7.0,3.0,7.0,3.0,4.0,9.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3205,223,1,18,211.0,0,1,28.0,2.0,16.36,18.18,18.18,16.36,14.55,10.0,9.0,6.0,9.0,7.0,6.0,6.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3206,223,1,19,212.0,0,0,27.0,3.0,18.37,18.37,16.33,18.37,14.29,7.0,8.0,7.0,8.0,6.0,6.0,6.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3207,223,1,20,213.0,0,0,25.0,3.0,17.24,17.24,17.24,17.24,15.52,8.0,8.0,8.0,7.0,7.0,7.0,5.0,2.0,28.0,7.0,2.0,6.0,6.0,27248.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0
3248,226,1,1,194.0,0,1,24.0,2.0,16.0,20.0,16.0,18.0,14.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3249,226,1,2,195.0,0,1,27.0,2.0,19.23,19.23,19.23,13.46,13.46,9.0,9.0,8.0,9.0,6.0,7.0,7.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3250,226,1,3,196.0,0,0,25.0,4.0,17.65,17.65,15.69,15.69,15.69,4.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3251,226,1,4,197.0,0,0,24.0,6.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,8.0,8.0,2.0,6.0,5.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3252,226,1,5,198.0,0,0,23.0,4.0,19.23,17.31,19.23,9.62,19.23,7.0,7.0,6.0,6.0,6.0,6.0,4.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3253,226,1,6,199.0,1,1,30.0,2.0,17.5,20.0,12.5,20.0,12.5,7.0,8.0,8.0,8.0,3.0,8.0,6.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3256,226,1,9,202.0,0,1,22.0,2.0,19.23,19.23,19.23,15.38,11.54,8.0,8.0,9.0,8.0,8.0,8.0,5.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3257,226,1,10,203.0,0,1,22.0,2.0,20.0,18.0,20.0,18.0,8.0,8.0,8.0,10.0,9.0,9.0,9.0,9.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3258,226,1,11,204.0,0,1,26.0,2.0,15.69,17.65,15.69,17.65,13.73,9.0,8.0,9.0,7.0,8.0,8.0,4.0,1.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3259,226,1,12,205.0,0,1,23.0,2.0,17.31,19.23,19.23,11.54,17.31,7.0,6.0,4.0,9.0,2.0,6.0,2.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3260,226,1,13,206.0,0,0,31.0,1.0,16.67,20.83,18.75,16.67,12.5,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3261,226,1,14,207.0,1,1,23.0,2.0,13.46,17.31,19.23,19.23,13.46,9.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3262,226,1,15,208.0,1,0,25.0,1.0,13.46,19.23,19.23,19.23,17.31,9.0,9.0,9.0,9.0,9.0,9.0,5.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3265,226,1,18,211.0,0,1,28.0,2.0,16.36,18.18,18.18,16.36,14.55,8.0,8.0,9.0,9.0,6.0,9.0,7.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3266,226,1,19,212.0,1,0,27.0,3.0,18.37,18.37,16.33,18.37,14.29,7.0,8.0,7.0,8.0,6.0,7.0,7.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3267,226,1,20,213.0,0,0,25.0,3.0,17.24,17.24,17.24,17.24,15.52,8.0,10.0,8.0,9.0,7.0,8.0,6.0,2.0,23.0,8.0,2.0,1.0,3.0,22805.0,3.0,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0
3268,227,1,1,194.0,0,1,24.0,2.0,16.0,20.0,16.0,18.0,14.0,8.0,7.0,7.0,9.0,6.0,7.0,5.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3269,227,1,2,195.0,0,1,27.0,2.0,19.23,19.23,19.23,13.46,13.46,7.0,7.0,6.0,6.0,6.0,7.0,8.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3270,227,1,3,196.0,0,0,25.0,4.0,17.65,17.65,15.69,15.69,15.69,5.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3271,227,1,4,197.0,0,0,24.0,6.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3272,227,1,5,198.0,0,0,23.0,4.0,19.23,17.31,19.23,9.62,19.23,5.0,5.0,5.0,5.0,5.0,6.0,4.0,1.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3273,227,1,6,199.0,0,1,30.0,2.0,17.5,20.0,12.5,20.0,12.5,10.0,10.0,6.0,8.0,4.0,7.0,8.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3276,227,1,9,202.0,0,1,22.0,2.0,19.23,19.23,19.23,15.38,11.54,7.0,8.0,8.0,9.0,7.0,7.0,4.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3277,227,1,10,203.0,0,1,22.0,2.0,20.0,18.0,20.0,18.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3278,227,1,11,204.0,0,1,26.0,2.0,15.69,17.65,15.69,17.65,13.73,7.0,6.0,6.0,6.0,5.0,8.0,5.0,1.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3279,227,1,12,205.0,0,1,23.0,2.0,17.31,19.23,19.23,11.54,17.31,7.0,5.0,4.0,9.0,2.0,2.0,2.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3280,227,1,13,206.0,0,0,31.0,1.0,16.67,20.83,18.75,16.67,12.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3281,227,1,14,207.0,1,1,23.0,2.0,13.46,17.31,19.23,19.23,13.46,10.0,7.0,9.0,7.0,8.0,8.0,9.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3282,227,1,15,208.0,1,0,25.0,1.0,13.46,19.23,19.23,19.23,17.31,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3284,227,1,17,210.0,0,1,29.0,2.0,15.56,20.0,15.56,11.11,17.78,6.0,5.0,9.0,5.0,5.0,5.0,5.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3285,227,1,18,211.0,0,1,28.0,2.0,16.36,18.18,18.18,16.36,14.55,6.0,8.0,8.0,10.0,2.0,8.0,7.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3286,227,1,19,212.0,0,0,27.0,3.0,18.37,18.37,16.33,18.37,14.29,7.0,8.0,7.0,8.0,6.0,7.0,6.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3287,227,1,20,213.0,1,0,25.0,3.0,17.24,17.24,17.24,17.24,15.52,8.0,10.0,9.0,10.0,8.0,8.0,7.0,2.0,26.0,8.0,2.0,7.0,7.0,56118.0,6.0,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0
3308,229,1,1,194.0,0,1,24.0,2.0,16.0,20.0,16.0,18.0,14.0,9.0,8.0,6.0,7.0,7.0,7.0,6.0,2.0,28.0,10.0,2.0,7.0,1.0,30146.0,6.0,3.0,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0
3309,229,1,2,195.0,1,1,27.0,2.0,19.23,19.23,19.23,13.46,13.46,8.0,9.0,9.0,8.0,6.0,7.0,9.0,2.0,28.0,10.0,2.0,7.0,1.0,30146.0,6.0,3.0,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0
3311,229,1,4,197.0,0,0,24.0,6.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,2.0,28.0,10.0,2.0,7.0,1.0,30146.0,6.0,3.0,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0
3312,229,1,5,198.0,0,0,23.0,4.0,19.23,17.31,19.23,9.62,19.23,6.0,8.0,6.0,6.0,5.0,6.0,4.0,2.0,28.0,10.0,2.0,7.0,1.0,30146.0,6.0,3.0,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0
3313,229,1,6,199.0,0,1,30.0,2.0,17.5,20.0,12.5,20.0,12.5,2.0,10.0,6.0,10.0,2.0,3.0,3.0,2.0,28.0,10.0,2.0,7.0,1.0,30146.0,6.0,3.0,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0
